playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
huggimi01,1948,BBWAA,121.0,91.0,4.0,N,Manager,MISSING
odoulle01,1948,BBWAA,121.0,91.0,4.0,N,Player,MISSING
ruffire01,1948,BBWAA,121.0,91.0,4.0,N,Player,MISSING
cuyleki01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
duganjo01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
earnsge01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
faberre01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
fletcar01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
gowdyha01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
harribu01,1948,BBWAA,121.0,91.0,3.0,N,Manager,MISSING
kleinch01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
rommeed01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
rootch01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
scottev01,1948,BBWAA,121.0,91.0,3.0,N,Player,MISSING
bluegos01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
coombja01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
coopewi01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
covelst01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
fitzsfr01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
hackst01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
haineje01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
hermaba01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
hoopeha01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
kellyge01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
klingjo01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
oneilst01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
quinnja01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
schacal01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
wilsoha01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
wrighgl01,1948,BBWAA,121.0,91.0,2.0,N,Player,MISSING
bartedi01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
bigbeca01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
cadorle01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
camildo01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
davissp01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
derripa01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
durocle01,1948,BBWAA,121.0,91.0,1.0,N,Manager,MISSING
ferrewe01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
fonsele01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
gosligo01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
grohhe01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
hafeych01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
hallabi01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
hermabi01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
johnsbo01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
kremera01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
manushe01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
medwijo01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
milledo02,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
mulcahu01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
mungova01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
oeschjo01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
ricesa01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
schanwa01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
schumha02,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
selkige01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
severha01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
seweljo01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
sewellu01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
sherdbi01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
shockur01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
smithea02,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
smithsh01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
stengca01,1948,BBWAA,121.0,91.0,1.0,N,Manager,MISSING
westsa01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
willicy01,1948,BBWAA,121.0,91.0,1.0,N,Player,MISSING
gehrich01,1949,Run Off,187.0,-1,159.0,Y,Player,1st
ottme01,1949,Run Off,187.0,-1,128.0,N,Player,1st
gehrich01,1949,BBWAA,153.0,115.0,102.0,N,Player,MISSING
ottme01,1949,BBWAA,153.0,115.0,94.0,N,Player,MISSING
simmoal01,1949,BBWAA,153.0,115.0,89.0,N,Player,MISSING
foxxji01,1949,Run Off,187.0,-1,89.0,N,Player,1st
deandi01,1949,BBWAA,153.0,115.0,88.0,N,Player,MISSING
foxxji01,1949,BBWAA,153.0,115.0,85.0,N,Player,MISSING
terrybi01,1949,BBWAA,153.0,115.0,81.0,N,Player,MISSING
deandi01,1949,Run Off,187.0,-1,81.0,N,Player,1st
simmoal01,1949,Run Off,187.0,-1,76.0,N,Player,1st
wanerpa01,1949,BBWAA,153.0,115.0,73.0,N,Player,MISSING
greenha01,1949,BBWAA,153.0,115.0,67.0,N,Player,MISSING
dickebi01,1949,BBWAA,153.0,115.0,65.0,N,Player,MISSING
wanerpa01,1949,Run Off,187.0,-1,63.0,N,Player,1st
heilmha01,1949,BBWAA,153.0,115.0,59.0,N,Player,MISSING
maranra01,1949,BBWAA,153.0,115.0,58.0,N,Player,MISSING
heilmha01,1949,Run Off,187.0,-1,52.0,N,Player,1st
terrybi01,1949,Run Off,187.0,-1,48.0,N,Player,1st
greenha01,1949,Run Off,187.0,-1,44.0,N,Player,1st
dickebi01,1949,Run Off,187.0,-1,39.0,N,Player,1st
maranra01,1949,Run Off,187.0,-1,39.0,N,Player,1st
hartnga01,1949,BBWAA,153.0,115.0,35.0,N,Player,MISSING
cronijo01,1949,BBWAA,153.0,115.0,33.0,N,Player,MISSING
vanceda01,1949,BBWAA,153.0,115.0,33.0,N,Player,MISSING
lyonste01,1949,BBWAA,153.0,115.0,29.0,N,Player,MISSING
schalra01,1949,BBWAA,153.0,115.0,24.0,N,Player,MISSING
wilsoha01,1949,BBWAA,153.0,115.0,24.0,N,Player,MISSING
ruffire01,1949,BBWAA,153.0,115.0,22.0,N,Player,MISSING
lazzeto01,1949,BBWAA,153.0,115.0,20.0,N,Player,MISSING
youngro01,1949,BBWAA,153.0,115.0,20.0,N,Player,MISSING
gomezle01,1949,BBWAA,153.0,115.0,17.0,N,Player,MISSING
schalra01,1949,Run Off,187.0,-1,17.0,N,Player,1st
martipe01,1949,BBWAA,153.0,115.0,16.0,N,Player,MISSING
cronijo01,1949,Run Off,187.0,-1,16.0,N,Player,1st
wheatza01,1949,BBWAA,153.0,115.0,15.0,N,Player,MISSING
vanceda01,1949,Run Off,187.0,-1,15.0,N,Player,1st
roushed01,1949,BBWAA,153.0,115.0,14.0,N,Player,MISSING
lyonste01,1949,Run Off,187.0,-1,14.0,N,Player,1st
careyma01,1949,BBWAA,153.0,115.0,12.0,N,Player,MISSING
wilsoha01,1949,Run Off,187.0,-1,12.0,N,Player,1st
harribu01,1949,BBWAA,153.0,115.0,11.0,N,Player,MISSING
youngro01,1949,Run Off,187.0,-1,11.0,N,Player,1st
gowdyha01,1949,BBWAA,153.0,115.0,10.0,N,Player,MISSING
grimmch01,1949,BBWAA,153.0,115.0,10.0,N,Player,MISSING
kleinch01,1949,BBWAA,153.0,115.0,9.0,N,Player,MISSING
bottoji01,1949,BBWAA,153.0,115.0,8.0,N,Player,MISSING
grimebu01,1949,BBWAA,153.0,115.0,8.0,N,Player,MISSING
mcinnst01,1949,BBWAA,153.0,115.0,8.0,N,Player,MISSING
dykesji01,1949,BBWAA,153.0,115.0,7.0,N,Player,MISSING
hoytwa01,1949,BBWAA,153.0,115.0,7.0,N,Player,MISSING
southbi01,1949,BBWAA,153.0,115.0,7.0,N,Player,MISSING
hartnga01,1949,Run Off,187.0,-1,7.0,N,Player,1st
combsea01,1949,BBWAA,153.0,115.0,6.0,N,Player,MISSING
faberre01,1949,BBWAA,153.0,115.0,6.0,N,Player,MISSING
jackstr01,1949,BBWAA,153.0,115.0,6.0,N,Player,MISSING
oneilst01,1949,BBWAA,153.0,115.0,6.0,N,Player,MISSING
wilsoji01,1949,BBWAA,153.0,115.0,6.0,N,Player,MISSING
lazzeto01,1949,Run Off,187.0,-1,6.0,N,Player,1st
adamsba01,1949,BBWAA,153.0,115.0,5.0,N,Player,MISSING
bancrda01,1949,BBWAA,153.0,115.0,5.0,N,Player,MISSING
hermaba01,1949,BBWAA,153.0,115.0,5.0,N,Player,MISSING
coopewi01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
cuyleki01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
gosligo01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
hackst01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
hardeme01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
marquru01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
odoulle01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
rixeyep01,1949,BBWAA,153.0,115.0,4.0,N,Player,MISSING
ruffire01,1949,Run Off,187.0,-1,4.0,N,Player,1st
covelst01,1949,BBWAA,153.0,115.0,3.0,N,Player,MISSING
meusebo01,1949,BBWAA,153.0,115.0,3.0,N,Player,MISSING
ricesa01,1949,BBWAA,153.0,115.0,3.0,N,Player,MISSING
scottev01,1949,BBWAA,153.0,115.0,3.0,N,Player,MISSING
stengca01,1949,BBWAA,153.0,115.0,3.0,N,Player,MISSING
wanerll01,1949,BBWAA,153.0,115.0,3.0,N,Player,MISSING
bendech01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
duganjo01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
earnsge01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
fitzsfr01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
gelbech01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
hafeych01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
haineje01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
jurgebi01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
lucasre01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
rommeed01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
shockur01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
warnelo01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
willicy01,1949,BBWAA,153.0,115.0,2.0,N,Player,MISSING
averiea01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
bluegos01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
bodiepi01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
burnsge01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
chapmbe01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
davissp01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
durocle01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
ehmkeho01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
ferrewe01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
fletcar01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
judgejo01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
kellyge01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
kerrdi01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
lindsfr01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
lopezal01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
manushe01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
myerbu01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
nehfar01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
peckiro01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
pruethu01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
ringji01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
rootch01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
selkige01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
sherdbi01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
toneyfr01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
werbebi01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
wittwh01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
wrighgl01,1949,BBWAA,153.0,115.0,1.0,N,Player,MISSING
brownmo01,1949,Old Timers,-1,-1,-1,Y,Player,MISSING
nichoki01,1949,Old Timers,-1,-1,-1,Y,Player,MISSING
ottme01,1950,BBWAA,168.0,126.0,115.0,N,Player,MISSING
terrybi01,1950,BBWAA,168.0,126.0,105.0,N,Player,MISSING
foxxji01,1950,BBWAA,168.0,126.0,103.0,N,Player,MISSING
wanerpa01,1950,BBWAA,168.0,126.0,95.0,N,Player,MISSING
simmoal01,1950,BBWAA,168.0,126.0,90.0,N,Player,MISSING
heilmha01,1950,BBWAA,168.0,126.0,87.0,N,Player,MISSING
deandi01,1950,BBWAA,168.0,126.0,85.0,N,Player,MISSING
dickebi01,1950,BBWAA,168.0,126.0,78.0,N,Player,MISSING
maranra01,1950,BBWAA,168.0,126.0,66.0,N,Player,MISSING
greenha01,1950,BBWAA,168.0,126.0,64.0,N,Player,MISSING
hartnga01,1950,BBWAA,168.0,126.0,54.0,N,Player,MISSING
vanceda01,1950,BBWAA,168.0,126.0,52.0,N,Player,MISSING
lyonste01,1950,BBWAA,168.0,126.0,42.0,N,Player,MISSING
cronijo01,1950,BBWAA,168.0,126.0,33.0,N,Player,MISSING
lazzeto01,1950,BBWAA,168.0,126.0,21.0,N,Player,MISSING
gomezle01,1950,BBWAA,168.0,126.0,18.0,N,Player,MISSING
wheatza01,1950,BBWAA,168.0,126.0,17.0,N,Player,MISSING
youngro01,1950,BBWAA,168.0,126.0,17.0,N,Player,MISSING
roushed01,1950,BBWAA,168.0,126.0,16.0,N,Player,MISSING
schalra01,1950,BBWAA,168.0,126.0,16.0,N,Player,MISSING
wilsoha01,1950,BBWAA,168.0,126.0,16.0,N,Player,MISSING
careyma01,1950,BBWAA,168.0,126.0,14.0,N,Player,MISSING
kleinch01,1950,BBWAA,168.0,126.0,14.0,N,Player,MISSING
grimmch01,1950,BBWAA,168.0,126.0,13.0,N,Player,MISSING
ruffire01,1950,BBWAA,168.0,126.0,12.0,N,Player,MISSING
cuyleki01,1950,BBWAA,168.0,126.0,11.0,N,Player,MISSING
haineje01,1950,BBWAA,168.0,126.0,11.0,N,Player,MISSING
hoytwa01,1950,BBWAA,168.0,126.0,11.0,N,Player,MISSING
bancrda01,1950,BBWAA,168.0,126.0,9.0,N,Player,MISSING
faberre01,1950,BBWAA,168.0,126.0,9.0,N,Player,MISSING
odoulle01,1950,BBWAA,168.0,126.0,9.0,N,Player,MISSING
willicy01,1950,BBWAA,168.0,126.0,9.0,N,Player,MISSING
bottoji01,1950,BBWAA,168.0,126.0,8.0,N,Player,MISSING
hackst01,1950,BBWAA,168.0,126.0,8.0,N,Player,MISSING
martipe01,1950,BBWAA,168.0,126.0,7.0,N,Player,MISSING
rolfere01,1950,BBWAA,168.0,126.0,7.0,N,Player,MISSING
adamsba01,1950,BBWAA,168.0,126.0,6.0,N,Player,MISSING
bendech01,1950,BBWAA,168.0,126.0,6.0,N,Player,MISSING
gowdyha01,1950,BBWAA,168.0,126.0,6.0,N,Player,MISSING
grimebu01,1950,BBWAA,168.0,126.0,6.0,N,Player,MISSING
jackstr01,1950,BBWAA,168.0,126.0,6.0,N,Player,MISSING
rixeyep01,1950,BBWAA,168.0,126.0,6.0,N,Player,MISSING
bakerfr01,1950,BBWAA,168.0,126.0,4.0,N,Player,MISSING
hafeych01,1950,BBWAA,168.0,126.0,4.0,N,Player,MISSING
harribu01,1950,BBWAA,168.0,126.0,4.0,N,Manager,MISSING
ofarrbo01,1950,BBWAA,168.0,126.0,4.0,N,Player,MISSING
ruelmu01,1950,BBWAA,168.0,126.0,4.0,N,Player,MISSING
waltebu01,1950,BBWAA,168.0,126.0,4.0,N,Player,MISSING
wilsoji01,1950,BBWAA,168.0,126.0,4.0,N,Player,MISSING
combsea01,1950,BBWAA,168.0,126.0,3.0,N,Player,MISSING
lombaer01,1950,BBWAA,168.0,126.0,3.0,N,Player,MISSING
scottev01,1950,BBWAA,168.0,126.0,3.0,N,Player,MISSING
stengca01,1950,BBWAA,168.0,126.0,3.0,N,Manager,MISSING
burnsge01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
chandsp01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
dykesji01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
earnsge01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
fonsele01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
gosligo01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
grohhe01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
hardeme01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
hermaba01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
higgipi01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
hoopeha01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
huggimi01,1950,BBWAA,168.0,126.0,2.0,N,Manager,MISSING
meusebo01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
nehfar01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
theveto01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
wrighgl01,1950,BBWAA,168.0,126.0,2.0,N,Player,MISSING
covelst01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
crosefr01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
derripa01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
ensje01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
fitzsfr01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
fletcar01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
gelbech01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
gonzami01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
jonesfi01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
lucasre01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
luquedo01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
mageesh01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
marbefi01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
mcinnst01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
mckecbi01,1950,BBWAA,168.0,126.0,1.0,N,Manager,MISSING
milancl01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
moorejo02,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
moorete01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
oneilst01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
pruethu01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
ricesa01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
rommeed01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
rootch01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
schanwa01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
selkige01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
sherdbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
southbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
wambsbi01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
wanerll01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
werbebi01,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
woodjo02,1950,BBWAA,168.0,126.0,1.0,N,Player,MISSING
ottme01,1951,BBWAA,226.0,170.0,197.0,Y,Player,MISSING
foxxji01,1951,BBWAA,226.0,170.0,179.0,Y,Player,MISSING
wanerpa01,1951,BBWAA,226.0,170.0,162.0,N,Player,MISSING
heilmha01,1951,BBWAA,226.0,170.0,153.0,N,Player,MISSING
terrybi01,1951,BBWAA,226.0,170.0,148.0,N,Player,MISSING
deandi01,1951,BBWAA,226.0,170.0,145.0,N,Player,MISSING
dickebi01,1951,BBWAA,226.0,170.0,118.0,N,Player,MISSING
simmoal01,1951,BBWAA,226.0,170.0,116.0,N,Player,MISSING
maranra01,1951,BBWAA,226.0,170.0,110.0,N,Player,MISSING
lyonste01,1951,BBWAA,226.0,170.0,71.0,N,Player,MISSING
vanceda01,1951,BBWAA,226.0,170.0,70.0,N,Player,MISSING
greenha01,1951,BBWAA,226.0,170.0,67.0,N,Player,MISSING
hartnga01,1951,BBWAA,226.0,170.0,57.0,N,Player,MISSING
cronijo01,1951,BBWAA,226.0,170.0,44.0,N,Player,MISSING
schalra01,1951,BBWAA,226.0,170.0,37.0,N,Player,MISSING
bendech01,1951,BBWAA,226.0,170.0,35.0,N,Player,MISSING
youngro01,1951,BBWAA,226.0,170.0,34.0,N,Player,MISSING
careyma01,1951,BBWAA,226.0,170.0,27.0,N,Player,MISSING
lazzeto01,1951,BBWAA,226.0,170.0,27.0,N,Player,MISSING
gowdyha01,1951,BBWAA,226.0,170.0,26.0,N,Player,MISSING
gomezle01,1951,BBWAA,226.0,170.0,23.0,N,Player,MISSING
roushed01,1951,BBWAA,226.0,170.0,21.0,N,Player,MISSING
wilsoha01,1951,BBWAA,226.0,170.0,21.0,N,Player,MISSING
martipe01,1951,BBWAA,226.0,170.0,19.0,N,Player,MISSING
wheatza01,1951,BBWAA,226.0,170.0,19.0,N,Player,MISSING
kleinch01,1951,BBWAA,226.0,170.0,15.0,N,Player,MISSING
hoytwa01,1951,BBWAA,226.0,170.0,13.0,N,Player,MISSING
odoulle01,1951,BBWAA,226.0,170.0,13.0,N,Player,MISSING
adamsba01,1951,BBWAA,226.0,170.0,12.0,N,Player,MISSING
bancrda01,1951,BBWAA,226.0,170.0,9.0,N,Player,MISSING
grimmch01,1951,BBWAA,226.0,170.0,9.0,N,Player,MISSING
harribu01,1951,BBWAA,226.0,170.0,9.0,N,Manager,MISSING
ruffire01,1951,BBWAA,226.0,170.0,9.0,N,Player,MISSING
bakerfr01,1951,BBWAA,226.0,170.0,8.0,N,Player,MISSING
cuyleki01,1951,BBWAA,226.0,170.0,8.0,N,Player,MISSING
faberre01,1951,BBWAA,226.0,170.0,8.0,N,Player,MISSING
mckecbi01,1951,BBWAA,226.0,170.0,8.0,N,Manager,MISSING
stengca01,1951,BBWAA,226.0,170.0,8.0,N,Manager,MISSING
willicy01,1951,BBWAA,226.0,170.0,7.0,N,Player,MISSING
bottoji01,1951,BBWAA,226.0,170.0,6.0,N,Player,MISSING
rolfere01,1951,BBWAA,226.0,170.0,6.0,N,Player,MISSING
grimebu01,1951,BBWAA,226.0,170.0,5.0,N,Player,MISSING
rixeyep01,1951,BBWAA,226.0,170.0,5.0,N,Player,MISSING
woodjo02,1951,BBWAA,226.0,170.0,5.0,N,Player,MISSING
fletcar01,1951,BBWAA,226.0,170.0,4.0,N,Player,MISSING
jackstr01,1951,BBWAA,226.0,170.0,4.0,N,Player,MISSING
nehfar01,1951,BBWAA,226.0,170.0,4.0,N,Player,MISSING
schacal01,1951,BBWAA,226.0,170.0,4.0,N,Player,MISSING
southbi01,1951,BBWAA,226.0,170.0,4.0,N,Player,MISSING
dykesji01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
hackst01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
hoopeha01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
kerrdi01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
lombaer01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
marquru01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
mcinnst01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
oneilst01,1951,BBWAA,226.0,170.0,3.0,N,Player,MISSING
lewisdu01,1951,BBWAA,226.0,170.0,2.0,N,Player,MISSING
mageesh01,1951,BBWAA,226.0,170.0,2.0,N,Player,MISSING
scottev01,1951,BBWAA,226.0,170.0,2.0,N,Player,MISSING
selkige01,1951,BBWAA,226.0,170.0,2.0,N,Player,MISSING
wilsoji01,1951,BBWAA,226.0,170.0,2.0,N,Player,MISSING
bartedi01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
chandsp01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
coombja01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
coopewi01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
daubeja01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
derripa01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
ehmkeho01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
gelbech01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
hafeych01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
hardeme01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
hermaba01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
higgipi01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
jordati01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
mccarjo99,1951,BBWAA,226.0,170.0,1.0,N,Manager,MISSING
milancl01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
paigesa01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
pruethu01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
ricesa01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
rommeed01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
rudoldi01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
ruelmu01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
sherdbi01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
wanerll01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
wrighgl01,1951,BBWAA,226.0,170.0,1.0,N,Player,MISSING
heilmha01,1952,BBWAA,234.0,176.0,203.0,Y,Player,MISSING
wanerpa01,1952,BBWAA,234.0,176.0,195.0,Y,Player,MISSING
terrybi01,1952,BBWAA,234.0,176.0,155.0,N,Player,MISSING
deandi01,1952,BBWAA,234.0,176.0,152.0,N,Player,MISSING
simmoal01,1952,BBWAA,234.0,176.0,141.0,N,Player,MISSING
dickebi01,1952,BBWAA,234.0,176.0,139.0,N,Player,MISSING
maranra01,1952,BBWAA,234.0,176.0,133.0,N,Player,MISSING
vanceda01,1952,BBWAA,234.0,176.0,105.0,N,Player,MISSING
